item_price,Count,Percentage
2839.22,3,1.0218530078072976e-06
758.9,3,1.0218530078072976e-06
758.6,3,1.0218530078072976e-06
58.56,3,1.0218530078072976e-06
124.29,3,1.0218530078072976e-06
537.61,3,1.0218530078072976e-06
19198.0,3,1.0218530078072976e-06
239.66666666700002,3,1.0218530078072976e-06
764.1,3,1.0218530078072976e-06
362.96,3,1.0218530078072976e-06
186.99,3,1.0218530078072976e-06
623.27,3,1.0218530078072976e-06
910.0,3,1.0218530078072976e-06
1679.1,3,1.0218530078072976e-06
373.0,3,1.0218530078072976e-06
249.52,3,1.0218530078072976e-06
136.67,3,1.0218530078072976e-06
2770.38,3,1.0218530078072976e-06
18190.0,3,1.0218530078072976e-06
832.666666667,3,1.0218530078072976e-06
1062.05,3,1.0218530078072976e-06
1083.3,3,1.0218530078072976e-06
5731.2,3,1.0218530078072976e-06
914.0,3,1.0218530078072976e-06
844.41,3,1.0218530078072976e-06
18290.0,3,1.0218530078072976e-06
1189.34,3,1.0218530078072976e-06
439.35,3,1.0218530078072976e-06
1289.395,3,1.0218530078072976e-06
479.12,3,1.0218530078072976e-06
262.06,3,1.0218530078072976e-06
911.0,3,1.0218530078072976e-06
11197.5,3,1.0218530078072976e-06
435.85,3,1.0218530078072976e-06
3199.2,3,1.0218530078072976e-06
2284.71428571,3,1.0218530078072976e-06
230.65,3,1.0218530078072976e-06
1740.0,3,1.0218530078072976e-06
1156.91,3,1.0218530078072976e-06
67.61,3,1.0218530078072976e-06
583.0,3,1.0218530078072976e-06
390.98,3,1.0218530078072976e-06
375.93,3,1.0218530078072976e-06
1611.0,3,1.0218530078072976e-06
732.95,3,1.0218530078072976e-06
232.66666666700002,3,1.0218530078072976e-06
987.8,3,1.0218530078072976e-06
598.69,3,1.0218530078072976e-06
449.33333333300004,3,1.0218530078072976e-06
920.0,3,1.0218530078072976e-06
307.02,3,1.0218530078072976e-06
184.77,3,1.0218530078072976e-06
570.76,3,1.0218530078072976e-06
99.3333333333,3,1.0218530078072976e-06
1744.5,3,1.0218530078072976e-06
2197.5,3,1.0218530078072976e-06
1055.3,3,1.0218530078072976e-06
799.24,3,1.0218530078072976e-06
902.8,3,1.0218530078072976e-06
2982.33333333,3,1.0218530078072976e-06
592.5,3,1.0218530078072976e-06
126.46,3,1.0218530078072976e-06
95.3,3,1.0218530078072976e-06
95.2,3,1.0218530078072976e-06
10888.0,3,1.0218530078072976e-06
399.6,3,1.0218530078072976e-06
1243.9,3,1.0218530078072976e-06
2210.0,3,1.0218530078072976e-06
928.53,3,1.0218530078072976e-06
698.9444444439999,3,1.0218530078072976e-06
231.61,3,1.0218530078072976e-06
736.333333333,3,1.0218530078072976e-06
2215.0,3,1.0218530078072976e-06
1424.06,3,1.0218530078072976e-06
863.34,3,1.0218530078072976e-06
384.1,3,1.0218530078072976e-06
2340.58,3,1.0218530078072976e-06
170.32,3,1.0218530078072976e-06
591.75,3,1.0218530078072976e-06
361.165,3,1.0218530078072976e-06
229.6,3,1.0218530078072976e-06
678.11,3,1.0218530078072976e-06
567.82,3,1.0218530078072976e-06
908.5,3,1.0218530078072976e-06
318.98,3,1.0218530078072976e-06
3612.0,3,1.0218530078072976e-06
210.06,3,1.0218530078072976e-06
705.42,3,1.0218530078072976e-06
907.0,3,1.0218530078072976e-06
822.98,3,1.0218530078072976e-06
726.425,3,1.0218530078072976e-06
509.23,3,1.0218530078072976e-06
134.66,3,1.0218530078072976e-06
10960.0,3,1.0218530078072976e-06
1818.83333333,3,1.0218530078072976e-06
1398.93333333,3,1.0218530078072976e-06
424.465,3,1.0218530078072976e-06
1733.44,3,1.0218530078072976e-06
125.4,3,1.0218530078072976e-06
211.76,3,1.0218530078072976e-06
249.6,3,1.0218530078072976e-06
19490.5,3,1.0218530078072976e-06
2950.0,3,1.0218530078072976e-06
4589.1,3,1.0218530078072976e-06
617.5,3,1.0218530078072976e-06
35990.0,3,1.0218530078072976e-06
3962.63636364,3,1.0218530078072976e-06
166.86,3,1.0218530078072976e-06
6848.0,3,1.0218530078072976e-06
562.65,3,1.0218530078072976e-06
798.505,3,1.0218530078072976e-06
345.11111111099996,3,1.0218530078072976e-06
639.89,3,1.0218530078072976e-06
165.59,3,1.0218530078072976e-06
542.455,3,1.0218530078072976e-06
1926.5,3,1.0218530078072976e-06
3051.30769231,3,1.0218530078072976e-06
486.85,3,1.0218530078072976e-06
1423.45,3,1.0218530078072976e-06
429.18,3,1.0218530078072976e-06
1089.72,3,1.0218530078072976e-06
599.01,3,1.0218530078072976e-06
236.28,3,1.0218530078072976e-06
783.485,3,1.0218530078072976e-06
2977.57142857,3,1.0218530078072976e-06
540.17,3,1.0218530078072976e-06
568.85,3,1.0218530078072976e-06
427.82,3,1.0218530078072976e-06
1475.215,3,1.0218530078072976e-06
54.8,3,1.0218530078072976e-06
3498.875,3,1.0218530078072976e-06
1262.5,3,1.0218530078072976e-06
3976.77777778,3,1.0218530078072976e-06
1570.0,3,1.0218530078072976e-06
2298.9,3,1.0218530078072976e-06
2111.05,3,1.0218530078072976e-06
1275.86,3,1.0218530078072976e-06
493.9,3,1.0218530078072976e-06
498.875,3,1.0218530078072976e-06
313.74,3,1.0218530078072976e-06
2942.75,3,1.0218530078072976e-06
91.36,3,1.0218530078072976e-06
361.78,3,1.0218530078072976e-06
2584.0,3,1.0218530078072976e-06
20991.0,3,1.0218530078072976e-06
1930.0,3,1.0218530078072976e-06
365.34,3,1.0218530078072976e-06
2956.14285714,3,1.0218530078072976e-06
2201.56,3,1.0218530078072976e-06
2279.0,3,1.0218530078072976e-06
1466.8,3,1.0218530078072976e-06
21592.0,3,1.0218530078072976e-06
3092.9,3,1.0218530078072976e-06
19491.0,3,1.0218530078072976e-06
543.9,3,1.0218530078072976e-06
958.03,3,1.0218530078072976e-06
4517.86,3,1.0218530078072976e-06
427.87,3,1.0218530078072976e-06
22029.0,3,1.0218530078072976e-06
398.983333333,3,1.0218530078072976e-06
2298.75,3,1.0218530078072976e-06
4552.125,3,1.0218530078072976e-06
364.19,3,1.0218530078072976e-06
1288.5,3,1.0218530078072976e-06
1505.95,3,1.0218530078072976e-06
1715.245,3,1.0218530078072976e-06
1519.2,3,1.0218530078072976e-06
86.75,3,1.0218530078072976e-06
4558.0,3,1.0218530078072976e-06
199.375,3,1.0218530078072976e-06
319.28,3,1.0218530078072976e-06
1507.2,3,1.0218530078072976e-06
497.4,3,1.0218530078072976e-06
354.72,3,1.0218530078072976e-06
557.04,3,1.0218530078072976e-06
156.16,3,1.0218530078072976e-06
1553.0,3,1.0218530078072976e-06
1968.76,3,1.0218530078072976e-06
21991.0,3,1.0218530078072976e-06
1274.5,3,1.0218530078072976e-06
624.5,3,1.0218530078072976e-06
2598.96666667,3,1.0218530078072976e-06
9876.0,3,1.0218530078072976e-06
527.65,3,1.0218530078072976e-06
827.633333333,3,1.0218530078072976e-06
4522.75,3,1.0218530078072976e-06
324.515,3,1.0218530078072976e-06
253.85,3,1.0218530078072976e-06
524.65,3,1.0218530078072976e-06
1923.0,3,1.0218530078072976e-06
526.6,3,1.0218530078072976e-06
879.45,3,1.0218530078072976e-06
2713.28571429,3,1.0218530078072976e-06
536.73,3,1.0218530078072976e-06
958.01,3,1.0218530078072976e-06
424.93,3,1.0218530078072976e-06
118.15,3,1.0218530078072976e-06
3465.0,3,1.0218530078072976e-06
61.73,3,1.0218530078072976e-06
20323.3333333,3,1.0218530078072976e-06
1147.03,3,1.0218530078072976e-06
2556.79,3,1.0218530078072976e-06
810.12,3,1.0218530078072976e-06
4.94444444444,3,1.0218530078072976e-06
544.65,3,1.0218530078072976e-06
329.325,3,1.0218530078072976e-06
790.111111111,3,1.0218530078072976e-06
1041.17166667,3,1.0218530078072976e-06
948.01,3,1.0218530078072976e-06
70.35,3,1.0218530078072976e-06
2594.0,3,1.0218530078072976e-06
2789.59,3,1.0218530078072976e-06
2998.9,3,1.0218530078072976e-06
294.29,3,1.0218530078072976e-06
548.95,3,1.0218530078072976e-06
708.47,3,1.0218530078072976e-06
548.2,3,1.0218530078072976e-06
604.0,3,1.0218530078072976e-06
579.74,3,1.0218530078072976e-06
3544.0,3,1.0218530078072976e-06
4.95454545455,3,1.0218530078072976e-06
17791.0,3,1.0218530078072976e-06
544.55,3,1.0218530078072976e-06
725.43,3,1.0218530078072976e-06
1086.9,3,1.0218530078072976e-06
1098.8,3,1.0218530078072976e-06
133.09,3,1.0218530078072976e-06
249.85,3,1.0218530078072976e-06
1249.33333333,3,1.0218530078072976e-06
882.0,3,1.0218530078072976e-06
436.76,3,1.0218530078072976e-06
333.36,3,1.0218530078072976e-06
86.98,3,1.0218530078072976e-06
888.0,3,1.0218530078072976e-06
329.5,3,1.0218530078072976e-06
273.7,3,1.0218530078072976e-06
230.97,3,1.0218530078072976e-06
87.48,3,1.0218530078072976e-06
319.36,3,1.0218530078072976e-06
3563.0,3,1.0218530078072976e-06
541.666666667,3,1.0218530078072976e-06
1123.94,3,1.0218530078072976e-06
1847.81,3,1.0218530078072976e-06
2176.2,3,1.0218530078072976e-06
17.0,3,1.0218530078072976e-06
312.55,3,1.0218530078072976e-06
2241.0,3,1.0218530078072976e-06
366.16666666699996,3,1.0218530078072976e-06
618.64,3,1.0218530078072976e-06
94.36,3,1.0218530078072976e-06
313.54,3,1.0218530078072976e-06
173.9,3,1.0218530078072976e-06
1829.33,3,1.0218530078072976e-06
253.08,3,1.0218530078072976e-06
258.75,3,1.0218530078072976e-06
1189.54,3,1.0218530078072976e-06
232.72,3,1.0218530078072976e-06
20249.0,3,1.0218530078072976e-06
1250.25,3,1.0218530078072976e-06
1940.0,3,1.0218530078072976e-06
6497.7,3,1.0218530078072976e-06
1246.0,3,1.0218530078072976e-06
4429.0,3,1.0218530078072976e-06
45.6,3,1.0218530078072976e-06
575.2,3,1.0218530078072976e-06
98.6,3,1.0218530078072976e-06
1249.75,3,1.0218530078072976e-06
556.1,3,1.0218530078072976e-06
330.5,3,1.0218530078072976e-06
1229.73,3,1.0218530078072976e-06
172.27,3,1.0218530078072976e-06
2586.5,3,1.0218530078072976e-06
1893.07,3,1.0218530078072976e-06
2586.0,3,1.0218530078072976e-06
1256.0,3,1.0218530078072976e-06
60.48,3,1.0218530078072976e-06
421.07,3,1.0218530078072976e-06
234.36,3,1.0218530078072976e-06
1027.275,3,1.0218530078072976e-06
864.0,3,1.0218530078072976e-06
568.7,3,1.0218530078072976e-06
870.875,3,1.0218530078072976e-06
226.06,3,1.0218530078072976e-06
1126.485,3,1.0218530078072976e-06
2698.85,3,1.0218530078072976e-06
876.0,3,1.0218530078072976e-06
720.85,3,1.0218530078072976e-06
3.71,3,1.0218530078072976e-06
1662.66666667,3,1.0218530078072976e-06
674.73,3,1.0218530078072976e-06
25.05,3,1.0218530078072976e-06
84.02,3,1.0218530078072976e-06
621.96,3,1.0218530078072976e-06
2589.75,3,1.0218530078072976e-06
1144.45454545,3,1.0218530078072976e-06
127.17,3,1.0218530078072976e-06
628.04,3,1.0218530078072976e-06
6789.5,3,1.0218530078072976e-06
15434.333333300001,3,1.0218530078072976e-06
3732.33333333,3,1.0218530078072976e-06
489.1,3,1.0218530078072976e-06
3519.0,3,1.0218530078072976e-06
44.4,3,1.0218530078072976e-06
292.46,3,1.0218530078072976e-06
163.9,3,1.0218530078072976e-06
793.285714286,3,1.0218530078072976e-06
178.68,3,1.0218530078072976e-06
96.3,3,1.0218530078072976e-06
169.15,3,1.0218530078072976e-06
2180.81818182,3,1.0218530078072976e-06
1069.0,3,1.0218530078072976e-06
1439.52,3,1.0218530078072976e-06
1675.0,3,1.0218530078072976e-06
2984.71428571,3,1.0218530078072976e-06
1456.14285714,3,1.0218530078072976e-06
736.23,3,1.0218530078072976e-06
848.8,3,1.0218530078072976e-06
1984.71428571,3,1.0218530078072976e-06
522.44,3,1.0218530078072976e-06
436.66666666699996,3,1.0218530078072976e-06
1473.36,3,1.0218530078072976e-06
12989.75,3,1.0218530078072976e-06
6129.0,3,1.0218530078072976e-06
1075.0,3,1.0218530078072976e-06
1877.1,3,1.0218530078072976e-06
6989.7,3,1.0218530078072976e-06
1118.76,3,1.0218530078072976e-06
1987.88888889,3,1.0218530078072976e-06
274.13,3,1.0218530078072976e-06
422.86,3,1.0218530078072976e-06
2720.66666667,3,1.0218530078072976e-06
26999.7,3,1.0218530078072976e-06
273.62,3,1.0218530078072976e-06
971.2222222219999,3,1.0218530078072976e-06
1453.88,3,1.0218530078072976e-06
875.73,3,1.0218530078072976e-06
87.2,3,1.0218530078072976e-06
285.23,3,1.0218530078072976e-06
57.5,3,1.0218530078072976e-06
2059.0,3,1.0218530078072976e-06
1081.365,3,1.0218530078072976e-06
378.25,3,1.0218530078072976e-06
93.17,3,1.0218530078072976e-06
13200.0,3,1.0218530078072976e-06
1812.1,3,1.0218530078072976e-06
527.5,3,1.0218530078072976e-06
179.55,3,1.0218530078072976e-06
2371.01,3,1.0218530078072976e-06
1063.0,3,1.0218530078072976e-06
867.39,3,1.0218530078072976e-06
2801.45,3,1.0218530078072976e-06
1818.9,3,1.0218530078072976e-06
126.56,3,1.0218530078072976e-06
307.19,3,1.0218530078072976e-06
5879.0,3,1.0218530078072976e-06
1197.42,3,1.0218530078072976e-06
2110.11111111,3,1.0218530078072976e-06
14892.0,3,1.0218530078072976e-06
2025.0,3,1.0218530078072976e-06
287.38,3,1.0218530078072976e-06
2732.33333333,3,1.0218530078072976e-06
179.98,3,1.0218530078072976e-06
1970.0,3,1.0218530078072976e-06
999.28,3,1.0218530078072976e-06
15300.5,3,1.0218530078072976e-06
344.755,3,1.0218530078072976e-06
575.47,3,1.0218530078072976e-06
184.84,3,1.0218530078072976e-06
377.0,3,1.0218530078072976e-06
1666.0,3,1.0218530078072976e-06
907.52,3,1.0218530078072976e-06
147.7,3,1.0218530078072976e-06
1665.0,3,1.0218530078072976e-06
2238.6,3,1.0218530078072976e-06
2373.97,3,1.0218530078072976e-06
249.75,3,1.0218530078072976e-06
1091.0,3,1.0218530078072976e-06
981.5,3,1.0218530078072976e-06
2789.0,3,1.0218530078072976e-06
2097.5,3,1.0218530078072976e-06
359.88,3,1.0218530078072976e-06
202.62,3,1.0218530078072976e-06
980.25,3,1.0218530078072976e-06
399.8,3,1.0218530078072976e-06
86.8,3,1.0218530078072976e-06
3927.57142857,3,1.0218530078072976e-06
357.88,3,1.0218530078072976e-06
2686.5,3,1.0218530078072976e-06
6191.0,3,1.0218530078072976e-06
260.05,3,1.0218530078072976e-06
1199.4,3,1.0218530078072976e-06
3992.0,3,1.0218530078072976e-06
180.25,3,1.0218530078072976e-06
1422.57,3,1.0218530078072976e-06
184.05,3,1.0218530078072976e-06
1738.53,3,1.0218530078072976e-06
3994.0,3,1.0218530078072976e-06
534.0,3,1.0218530078072976e-06
2691.0,3,1.0218530078072976e-06
354.5,3,1.0218530078072976e-06
1349.01,3,1.0218530078072976e-06
1082.0,3,1.0218530078072976e-06
3084.71428571,3,1.0218530078072976e-06
1082.5,3,1.0218530078072976e-06
2016.0,3,1.0218530078072976e-06
2088.0,3,1.0218530078072976e-06
617.6833333330001,3,1.0218530078072976e-06
866.857142857,3,1.0218530078072976e-06
988.5,3,1.0218530078072976e-06
524.44,3,1.0218530078072976e-06
215.78,3,1.0218530078072976e-06
537.5,3,1.0218530078072976e-06
2598.8,3,1.0218530078072976e-06
748.8,3,1.0218530078072976e-06
663.7,3,1.0218530078072976e-06
155.8,3,1.0218530078072976e-06
183.75,3,1.0218530078072976e-06
327.04,3,1.0218530078072976e-06
287.03,3,1.0218530078072976e-06
1907.9,3,1.0218530078072976e-06
302.83,3,1.0218530078072976e-06
2798.83333333,3,1.0218530078072976e-06
2765.66666667,3,1.0218530078072976e-06
1044.5,3,1.0218530078072976e-06
1056.14285714,3,1.0218530078072976e-06
1160.31,3,1.0218530078072976e-06
1994.05,3,1.0218530078072976e-06
653.55,3,1.0218530078072976e-06
303.33,3,1.0218530078072976e-06
728.71,3,1.0218530078072976e-06
667.8,3,1.0218530078072976e-06
1516.74,3,1.0218530078072976e-06
214.87,3,1.0218530078072976e-06
5992.0,3,1.0218530078072976e-06
1510.49,3,1.0218530078072976e-06
1175.69,3,1.0218530078072976e-06
582.82,3,1.0218530078072976e-06
265.74,3,1.0218530078072976e-06
134.37,3,1.0218530078072976e-06
14240.0,3,1.0218530078072976e-06
1052.0,3,1.0218530078072976e-06
1498.135,3,1.0218530078072976e-06
283.72,3,1.0218530078072976e-06
2388.49,3,1.0218530078072976e-06
42.15,3,1.0218530078072976e-06
69.67,3,1.0218530078072976e-06
798.666666667,3,1.0218530078072976e-06
13840.5,3,1.0218530078072976e-06
1487.26,3,1.0218530078072976e-06
1032.5,3,1.0218530078072976e-06
1487.49,3,1.0218530078072976e-06
10989.4,3,1.0218530078072976e-06
5949.0,3,1.0218530078072976e-06
1999.66666667,3,1.0218530078072976e-06
163.91,3,1.0218530078072976e-06
18101.111111099995,3,1.0218530078072976e-06
5924.0,3,1.0218530078072976e-06
1038.0,3,1.0218530078072976e-06
2062.77,3,1.0218530078072976e-06
1477.99,3,1.0218530078072976e-06
1277.33333333,3,1.0218530078072976e-06
131.2,3,1.0218530078072976e-06
1175.06,3,1.0218530078072976e-06
1924.3,3,1.0218530078072976e-06
545.64,3,1.0218530078072976e-06
251.87,3,1.0218530078072976e-06
799.666666667,3,1.0218530078072976e-06
272.48,3,1.0218530078072976e-06
187.5,3,1.0218530078072976e-06
441.33333333300004,3,1.0218530078072976e-06
140.04,3,1.0218530078072976e-06
3889.5,3,1.0218530078072976e-06
410.928333333,3,1.0218530078072976e-06
293.87,3,1.0218530078072976e-06
269.45,3,1.0218530078072976e-06
715.666666667,3,1.0218530078072976e-06
95.67,3,1.0218530078072976e-06
1609.05,3,1.0218530078072976e-06
246.49,3,1.0218530078072976e-06
1686.5,3,1.0218530078072976e-06
1009.0,3,1.0218530078072976e-06
1022.67,3,1.0218530078072976e-06
248.62,3,1.0218530078072976e-06
1014.675,3,1.0218530078072976e-06
24.54,3,1.0218530078072976e-06
4697.7,3,1.0218530078072976e-06
599.43,3,1.0218530078072976e-06
446.645,3,1.0218530078072976e-06
4689.7,3,1.0218530078072976e-06
1859.9,3,1.0218530078072976e-06
340.45,3,1.0218530078072976e-06
1657.95,3,1.0218530078072976e-06
220.03,3,1.0218530078072976e-06
378.625,3,1.0218530078072976e-06
1968.23076923,3,1.0218530078072976e-06
13340.5,3,1.0218530078072976e-06
1161.13,3,1.0218530078072976e-06
22323.3333333,3,1.0218530078072976e-06
1688.25,3,1.0218530078072976e-06
1141.85714286,3,1.0218530078072976e-06
1999.33333333,3,1.0218530078072976e-06
3002.37,3,1.0218530078072976e-06
263.2,3,1.0218530078072976e-06
2747.0,3,1.0218530078072976e-06
577.93,3,1.0218530078072976e-06
242.64,3,1.0218530078072976e-06
1898.35,3,1.0218530078072976e-06
1017.0,3,1.0218530078072976e-06
502.49,3,1.0218530078072976e-06
251.13,3,1.0218530078072976e-06
14489.75,3,1.0218530078072976e-06
2052.0,3,1.0218530078072976e-06
523.0,3,1.0218530078072976e-06
1777.47,3,1.0218530078072976e-06
13373.0,3,1.0218530078072976e-06
1856.4,3,1.0218530078072976e-06
1488.51666667,3,1.0218530078072976e-06
1418.02,3,1.0218530078072976e-06
448.875,3,1.0218530078072976e-06
103.93,3,1.0218530078072976e-06
1418.52,3,1.0218530078072976e-06
165.05,3,1.0218530078072976e-06
1660.0,3,1.0218530078072976e-06
59.87,3,1.0218530078072976e-06
148.21,3,1.0218530078072976e-06
1175.45,3,1.0218530078072976e-06
673.9,3,1.0218530078072976e-06
152.1,3,1.0218530078072976e-06
465.733333333,3,1.0218530078072976e-06
152.15,3,1.0218530078072976e-06
1258.9,3,1.0218530078072976e-06
6459.0,3,1.0218530078072976e-06
491.62,3,1.0218530078072976e-06
488.505,3,1.0218530078072976e-06
1315.29,3,1.0218530078072976e-06
940.0,3,1.0218530078072976e-06
2401.06,3,1.0218530078072976e-06
170.6,3,1.0218530078072976e-06
1313.73,3,1.0218530078072976e-06
998.756666667,3,1.0218530078072976e-06
4.975,3,1.0218530078072976e-06
5698.0,3,1.0218530078072976e-06
232.33333333299998,3,1.0218530078072976e-06
5691.0,3,1.0218530078072976e-06
232.75,3,1.0218530078072976e-06
938.0,3,1.0218530078072976e-06
1624.0,3,1.0218530078072976e-06
24590.2,3,1.0218530078072976e-06
2172.67,3,1.0218530078072976e-06
408.84,3,1.0218530078072976e-06
3.57,3,1.0218530078072976e-06
258.64,3,1.0218530078072976e-06
11989.5,3,1.0218530078072976e-06
2590.66666667,3,1.0218530078072976e-06
1167.55,3,1.0218530078072976e-06
37.88,3,1.0218530078072976e-06
424.075,3,1.0218530078072976e-06
645.42,3,1.0218530078072976e-06
254.11,3,1.0218530078072976e-06
425.85,3,1.0218530078072976e-06
11941.0,3,1.0218530078072976e-06
949.25,3,1.0218530078072976e-06
12199.7,3,1.0218530078072976e-06
1135.5,3,1.0218530078072976e-06
565.0,3,1.0218530078072976e-06
2148.0,3,1.0218530078072976e-06
245.79,3,1.0218530078072976e-06
558.9333333330001,3,1.0218530078072976e-06
1670.33,3,1.0218530078072976e-06
3708.0,3,1.0218530078072976e-06
1975.66666667,3,1.0218530078072976e-06
13489.9,3,1.0218530078072976e-06
129.16,3,1.0218530078072976e-06
41990.0,3,1.0218530078072976e-06
2149.5,3,1.0218530078072976e-06
843.94,3,1.0218530078072976e-06
461.5,3,1.0218530078072976e-06
6489.5,3,1.0218530078072976e-06
572.0,3,1.0218530078072976e-06
3032.33333333,3,1.0218530078072976e-06
2982.77,3,1.0218530078072976e-06
2626.0,3,1.0218530078072976e-06
611.77,3,1.0218530078072976e-06
11441.0,3,1.0218530078072976e-06
1370.87,3,1.0218530078072976e-06
443.9,3,1.0218530078072976e-06
208.415,3,1.0218530078072976e-06
606.56,3,1.0218530078072976e-06
228.7,3,1.0218530078072976e-06
11375.0,3,1.0218530078072976e-06
1173.0,3,1.0218530078072976e-06
1337.64,3,1.0218530078072976e-06
95.02,3,1.0218530078072976e-06
33.44,3,1.0218530078072976e-06
989.95,3,1.0218530078072976e-06
177.82,3,1.0218530078072976e-06
682.67,3,1.0218530078072976e-06
184.52,3,1.0218530078072976e-06
115.96,3,1.0218530078072976e-06
1976.77777778,3,1.0218530078072976e-06
2729.76923077,3,1.0218530078072976e-06
255.27,3,1.0218530078072976e-06
349.41666666699996,3,1.0218530078072976e-06
710.95,3,1.0218530078072976e-06
349.16666666699996,3,1.0218530078072976e-06
11599.0,3,1.0218530078072976e-06
22391.0,3,1.0218530078072976e-06
507.18,3,1.0218530078072976e-06
936.5,3,1.0218530078072976e-06
16999.0,3,1.0218530078072976e-06
24.6,3,1.0218530078072976e-06
2860.0,3,1.0218530078072976e-06
573.0,3,1.0218530078072976e-06
652.266666667,3,1.0218530078072976e-06
904.46,3,1.0218530078072976e-06
170.65,3,1.0218530078072976e-06
12.0,3,1.0218530078072976e-06
420.31,3,1.0218530078072976e-06
935.0,3,1.0218530078072976e-06
440.25,3,1.0218530078072976e-06
1332.665,3,1.0218530078072976e-06
4489.85,3,1.0218530078072976e-06
97.8,3,1.0218530078072976e-06
196.81,3,1.0218530078072976e-06
3498.7,3,1.0218530078072976e-06
779.51,3,1.0218530078072976e-06
349.75,3,1.0218530078072976e-06
537.18,3,1.0218530078072976e-06
4489.55,3,1.0218530078072976e-06
379.62,3,1.0218530078072976e-06
357.57,3,1.0218530078072976e-06
1654.32,3,1.0218530078072976e-06
7497.7,3,1.0218530078072976e-06
124.333333333,3,1.0218530078072976e-06
2111.5,3,1.0218530078072976e-06
1211.74,3,1.0218530078072976e-06
349.2,3,1.0218530078072976e-06
1648.0,3,1.0218530078072976e-06
43.98,3,1.0218530078072976e-06
148.95,3,1.0218530078072976e-06
132.51,3,1.0218530078072976e-06
3780.0,3,1.0218530078072976e-06
444.54,3,1.0218530078072976e-06
287.01,3,1.0218530078072976e-06
267.55,3,1.0218530078072976e-06
1994.23809524,3,1.0218530078072976e-06
4039.0,3,1.0218530078072976e-06
2670.0,3,1.0218530078072976e-06
1230.24,3,1.0218530078072976e-06
237.5,3,1.0218530078072976e-06
2237.01,3,1.0218530078072976e-06
171.5,3,1.0218530078072976e-06
1218.24,3,1.0218530078072976e-06
149.2,3,1.0218530078072976e-06
24.86,3,1.0218530078072976e-06
669.27,3,1.0218530078072976e-06
629.18,3,1.0218530078072976e-06
2588.16666667,3,1.0218530078072976e-06
151.7,3,1.0218530078072976e-06
554.56,3,1.0218530078072976e-06
15500.75,3,1.0218530078072976e-06
357.07,3,1.0218530078072976e-06
3798.5,3,1.0218530078072976e-06
407.86,3,1.0218530078072976e-06
266.52,3,1.0218530078072976e-06
2679.0,3,1.0218530078072976e-06
398.05,3,1.0218530078072976e-06
599.666666667,3,1.0218530078072976e-06
2632.33333333,3,1.0218530078072976e-06
543.75,3,1.0218530078072976e-06
332.333333333,3,1.0218530078072976e-06
1096.5,3,1.0218530078072976e-06
599.166666667,3,1.0218530078072976e-06
1524.93,3,1.0218530078072976e-06
238.5,3,1.0218530078072976e-06
192.92,3,1.0218530078072976e-06
418.8,3,1.0218530078072976e-06
175.66666666700002,3,1.0218530078072976e-06
1798.6,3,1.0218530078072976e-06
708.333333333,3,1.0218530078072976e-06
12497.5,3,1.0218530078072976e-06
277.59,3,1.0218530078072976e-06
1083.33333333,3,1.0218530078072976e-06
73.66,3,1.0218530078072976e-06
965.0,3,1.0218530078072976e-06
1197.7,3,1.0218530078072976e-06
1799.57,3,1.0218530078072976e-06
1598.83333333,3,1.0218530078072976e-06
1034.798,3,1.0218530078072976e-06
125.94,3,1.0218530078072976e-06
661.79,3,1.0218530078072976e-06
592.333333333,3,1.0218530078072976e-06
2989.7,3,1.0218530078072976e-06
268.14,3,1.0218530078072976e-06
2662.0,3,1.0218530078072976e-06
235.5,3,1.0218530078072976e-06
1251.99,3,1.0218530078072976e-06
1434.22,3,1.0218530078072976e-06
559.5,3,1.0218530078072976e-06
605.98,3,1.0218530078072976e-06
2830.0,3,1.0218530078072976e-06
3730.0,3,1.0218530078072976e-06
1768.01,3,1.0218530078072976e-06
443.25,3,1.0218530078072976e-06
167.5,3,1.0218530078072976e-06
1632.66666667,3,1.0218530078072976e-06
1128.5,3,1.0218530078072976e-06
555.24,3,1.0218530078072976e-06
1633.0,3,1.0218530078072976e-06
2998.8,3,1.0218530078072976e-06
2489.4,3,1.0218530078072976e-06
764.05,3,1.0218530078072976e-06
1168.9,3,1.0218530078072976e-06
398.98,3,1.0218530078072976e-06
872.06,3,1.0218530078072976e-06
16000.5,3,1.0218530078072976e-06
577.1818181819999,3,1.0218530078072976e-06
57.9,3,1.0218530078072976e-06
553.25,3,1.0218530078072976e-06
2434.36,3,1.0218530078072976e-06
1082.33333333,3,1.0218530078072976e-06
838.8,3,1.0218530078072976e-06
766.675,3,1.0218530078072976e-06
253.51,3,1.0218530078072976e-06
1792.68,3,1.0218530078072976e-06
490.93,3,1.0218530078072976e-06
278.59,3,1.0218530078072976e-06
278.19,3,1.0218530078072976e-06
961.0,3,1.0218530078072976e-06
1118.75,3,1.0218530078072976e-06
555.125,3,1.0218530078072976e-06
763.7,3,1.0218530078072976e-06
135.01,3,1.0218530078072976e-06
1376.71,3,1.0218530078072976e-06
899.33,3,1.0218530078072976e-06
529.4,3,1.0218530078072976e-06
19656.6666667,3,1.0218530078072976e-06
22391.5,3,1.0218530078072976e-06
214.7,3,1.0218530078072976e-06
3055.0,3,1.0218530078072976e-06
326.76,3,1.0218530078072976e-06
908.4,3,1.0218530078072976e-06
2148.65,3,1.0218530078072976e-06
848.01,3,1.0218530078072976e-06
666.06,3,1.0218530078072976e-06
1421.9,3,1.0218530078072976e-06
