date,Count,Percentage
28.07.2014,2193,0.0007469745487071345
03.02.2014,2191,0.0007462933133685963
10.09.2014,2190,0.0007459526956993273
18.11.2013,2189,0.0007456120780300581
27.11.2014,2189,0.0007456120780300581
27.01.2014,2187,0.00074493084269152
30.07.2014,2186,0.0007445902250222509
18.07.2015,2183,0.0007435683720144436
09.12.2014,2180,0.0007425465190066362
03.03.2014,2177,0.0007415246659988289
15.01.2014,2176,0.0007411840483295598
02.12.2013,2176,0.0007411840483295598
16.05.2013,2171,0.0007394809599832144
26.02.2014,2169,0.0007387997246446761
26.11.2014,2167,0.000738118489306138
14.01.2014,2166,0.0007377778716368689
03.04.2014,2161,0.0007360747832905233
20.03.2015,2160,0.0007357341656212543
05.03.2015,2155,0.0007340310772749088
25.10.2015,2155,0.0007340310772749088
04.02.2013,2155,0.0007340310772749088
11.10.2015,2152,0.0007330092242671015
27.11.2013,2151,0.0007326686065978324
06.11.2014,2150,0.0007323279889285632
26.09.2015,2149,0.0007319873712592942
04.09.2014,2142,0.0007296030475744104
09.10.2014,2137,0.000727899959228065
12.11.2013,2135,0.0007272187238895268
24.11.2014,2133,0.0007265374885509886
06.06.2015,2131,0.0007258562532124503
04.08.2014,2125,0.0007238125471968358
16.04.2014,2125,0.0007238125471968358
23.08.2015,2124,0.0007234719295275667
18.03.2014,2120,0.0007221094588504903
22.08.2015,2120,0.0007221094588504903
17.04.2015,2115,0.0007204063705041448
16.01.2014,2115,0.0007204063705041448
29.07.2014,2112,0.0007193845174963376
08.10.2014,2111,0.0007190438998270684
26.08.2015,2108,0.0007180220468192612
11.09.2015,2107,0.000717681429149992
25.02.2014,2105,0.0007170001938114538
13.01.2014,2104,0.0007166595761421848
22.01.2014,2100,0.0007152971054651083
15.09.2014,2086,0.0007105284580953409
19.07.2015,2086,0.0007105284580953409
23.04.2014,2085,0.0007101878404260719
09.04.2014,2083,0.0007095066050875336
19.09.2015,2081,0.0007088253697489955
28.08.2015,2080,0.0007084847520797263
17.09.2014,2078,0.0007078035167411882
28.06.2015,2077,0.0007074628990719191
16.09.2014,2067,0.000704056722379228
22.05.2015,2064,0.0007030348693714207
16.10.2014,2064,0.0007030348693714207
02.05.2015,2063,0.0007026942517021517
17.02.2015,2057,0.000700650545686537
29.09.2014,2054,0.0006996286926787298
07.05.2014,2054,0.0006996286926787298
02.12.2014,2051,0.0006986068396709225
17.03.2014,2050,0.0006982662220016534
13.03.2014,2049,0.0006979256043323842
29.04.2014,2047,0.0006972443689938461
21.08.2015,2043,0.0006958818983167697
03.04.2015,2042,0.0006955412806475006
21.06.2015,2040,0.0006948600453089624
20.05.2014,2040,0.0006948600453089624
17.05.2015,2039,0.0006945194276396933
25.07.2015,2038,0.0006941788099704242
24.09.2014,2036,0.000693497574631886
25.03.2015,2035,0.0006931569569626169
05.11.2014,2034,0.0006928163392933477
21.10.2013,2034,0.0006928163392933477
04.07.2015,2033,0.0006924757216240786
22.10.2013,2027,0.0006904320156084641
18.09.2014,2025,0.0006897507802699259
21.05.2014,2024,0.0006894101626006568
20.08.2015,2024,0.0006894101626006568
15.05.2014,2023,0.0006890695449313877
17.07.2015,2021,0.0006883883095928495
18.10.2015,2020,0.0006880476919235804
02.04.2014,2020,0.0006880476919235804
31.05.2015,2014,0.0006860039859079658
19.06.2015,2013,0.0006856633682386967
12.07.2015,2010,0.0006846415152308894
18.08.2015,2009,0.0006843008975616203
01.10.2014,2007,0.0006836196622230821
14.04.2014,2004,0.0006825978092152748
02.10.2015,2003,0.0006822571915460056
09.09.2014,2001,0.0006815759562074675
08.04.2014,2001,0.0006815759562074675
15.01.2015,2000,0.0006812353385381984
10.02.2015,1996,0.000679872867861122
03.05.2015,1995,0.0006795322501918529
30.10.2014,1988,0.0006771479265069692
01.12.2014,1986,0.000676466691168431
07.10.2014,1985,0.0006761260734991619
24.04.2015,1982,0.0006751042204913546
24.04.2014,1982,0.0006751042204913546
23.10.2015,1981,0.0006747636028220855
17.11.2014,1979,0.0006740823674835473
11.11.2014,1979,0.0006740823674835473
20.01.2014,1978,0.0006737417498142782
12.03.2014,1976,0.0006730605144757401
14.01.2015,1976,0.0006730605144757401
19.08.2015,1973,0.0006720386614679327
27.08.2015,1971,0.0006713574261293945
26.05.2014,1971,0.0006713574261293945
15.08.2015,1960,0.0006676106317674344
31.03.2014,1955,0.0006659075434210889
22.04.2014,1955,0.0006659075434210889
05.06.2015,1952,0.0006648856904132816
06.05.2014,1951,0.0006645450727440125
06.10.2014,1950,0.0006642044550747435
17.08.2015,1949,0.0006638638374054744
07.04.2014,1948,0.0006635232197362052
15.10.2014,1946,0.0006628419843976671
12.04.2015,1946,0.0006628419843976671
27.09.2015,1945,0.000662501366728398
10.05.2015,1943,0.0006618201313898597
13.03.2015,1943,0.0006618201313898597
28.04.2014,1940,0.0006607982783820524
30.10.2015,1938,0.0006601170430435143
16.07.2015,1937,0.0006597764253742451
04.03.2015,1929,0.0006570514840200923
13.10.2014,1929,0.0006570514840200923
14.10.2014,1928,0.0006567108663508232
30.09.2014,1927,0.0006563702486815542
29.10.2014,1926,0.0006560296310122851
30.04.2015,1924,0.0006553483956737468
13.06.2015,1919,0.0006536453073274014
19.01.2015,1917,0.0006529640719888631
12.02.2015,1910,0.0006505797483039795
31.08.2015,1908,0.0006498985129654413
03.07.2015,1906,0.000649217277626903
13.05.2013,1905,0.000648876659957634
10.07.2015,1905,0.000648876659957634
11.03.2014,1905,0.000648876659957634
12.11.2014,1898,0.0006464923362727502
23.09.2014,1897,0.0006461517186034812
16.02.2015,1886,0.0006424049242415211
11.02.2015,1884,0.0006417236889029829
19.05.2015,1883,0.0006413830712337138
29.01.2015,1878,0.0006396799828873683
02.09.2014,1877,0.0006393393652180992
08.08.2015,1876,0.0006389987475488301
24.02.2015,1871,0.0006372956592024846
01.01.2014,1852,0.0006308239234863718
01.04.2014,1851,0.0006304833058171026
12.03.2015,1847,0.0006291208351400262
24.08.2015,1846,0.0006287802174707571
07.06.2015,1844,0.0006280989821322189
16.10.2015,1841,0.0006270771291244117
24.03.2015,1834,0.0006246928054395279
25.02.2015,1832,0.0006240115701009897
14.05.2014,1829,0.0006229897170931825
20.01.2015,1828,0.0006226490994239133
21.07.2015,1826,0.0006219678640853752
28.10.2014,1824,0.0006212866287468369
03.03.2015,1824,0.0006212866287468369
14.05.2013,1819,0.0006195835404004914
25.08.2015,1818,0.0006192429227312224
23.10.2014,1817,0.0006189023050619533
20.10.2014,1814,0.000617880452054146
29.05.2015,1813,0.0006175398343848768
13.01.2015,1810,0.0006165179813770696
10.04.2015,1810,0.0006165179813770696
03.09.2014,1808,0.0006158367460385313
22.01.2015,1806,0.0006151555106999932
16.06.2015,1804,0.0006144742753614549
18.06.2015,1801,0.0006134524223536476
22.10.2014,1794,0.000611068098668764
10.06.2015,1793,0.0006107274809994948
20.09.2015,1788,0.0006090243926531494
12.01.2015,1783,0.0006073213043068039
16.08.2015,1778,0.0006056182159604583
23.03.2015,1776,0.0006049369806219202
21.01.2015,1771,0.0006032338922755747
01.08.2015,1771,0.0006032338922755747
21.04.2014,1771,0.0006032338922755747
27.10.2014,1766,0.0006015308039292291
10.11.2014,1762,0.0006001683332521528
22.09.2014,1756,0.0005981246272365382
27.01.2015,1756,0.0005981246272365382
06.07.2015,1749,0.0005957403035516545
24.06.2015,1749,0.0005957403035516545
04.09.2015,1748,0.0005953996858823854
04.05.2015,1744,0.000594037215205309
08.09.2014,1743,0.0005936965975360399
19.05.2014,1742,0.0005933559798667708
08.05.2015,1742,0.0005933559798667708
21.10.2014,1741,0.0005930153621975017
09.07.2015,1740,0.0005926747445282326
15.07.2015,1740,0.0005926747445282326
07.08.2015,1737,0.0005916528915204253
26.02.2015,1734,0.000590631038512618
20.07.2015,1732,0.0005899498031740799
20.05.2015,1730,0.0005892685678355416
05.07.2015,1728,0.0005885873324970035
05.05.2014,1726,0.0005879060971584652
14.07.2015,1720,0.0005858623911428507
23.06.2015,1717,0.0005848405381350434
09.06.2015,1714,0.000583818685127236
14.06.2015,1713,0.000583478067457967
24.07.2015,1711,0.0005827968321194287
15.06.2015,1704,0.000580412508434545
23.07.2015,1703,0.0005800718907652759
13.07.2015,1700,0.0005790500377574686
25.06.2015,1695,0.0005773469494111231
12.05.2014,1693,0.000576665714072585
08.07.2015,1691,0.0005759844787340467
26.06.2015,1689,0.0005753032433955086
05.02.2015,1684,0.000573600155049163
26.01.2015,1674,0.0005701939783564721
01.01.2015,1673,0.0005698533606872029
22.07.2015,1672,0.0005695127430179338
25.09.2015,1672,0.0005695127430179338
16.04.2015,1670,0.0005688315076793957
01.06.2015,1670,0.0005688315076793957
01.01.2013,1669,0.0005684908900101265
07.07.2015,1669,0.0005684908900101265
02.07.2015,1668,0.0005681502723408575
17.06.2015,1664,0.0005667878016637811
26.05.2015,1654,0.00056338162497109
09.10.2015,1653,0.000563041007301821
19.03.2015,1650,0.0005620191542940136
14.08.2015,1646,0.0005606566836169372
15.05.2015,1644,0.0005599754482783991
01.07.2015,1642,0.0005592942129398608
27.05.2015,1639,0.0005582723599320536
04.06.2015,1636,0.0005572505069242463
18.09.2015,1633,0.000556228653916439
10.09.2015,1631,0.0005555474185779008
11.03.2015,1629,0.0005548661832393626
10.03.2015,1622,0.0005524818595544789
06.04.2015,1622,0.0005524818595544789
28.01.2015,1622,0.0005524818595544789
31.07.2015,1620,0.0005518006242159407
09.02.2015,1618,0.0005511193888774025
02.06.2015,1617,0.0005507787712081334
10.08.2015,1613,0.000549416300531057
30.06.2015,1612,0.0005490756828617879
13.08.2015,1611,0.0005487350651925188
15.04.2015,1608,0.0005477132121847116
29.06.2015,1601,0.0005453288884998278
20.04.2015,1599,0.0005446476531612896
11.05.2015,1596,0.0005436258001534824
01.10.2015,1595,0.0005432851824842132
04.02.2015,1590,0.0005415820941378677
02.08.2015,1589,0.0005412414764685987
28.05.2015,1588,0.0005409008587993295
02.03.2015,1585,0.0005398790057915223
07.04.2015,1576,0.0005368134467681003
29.07.2015,1575,0.0005364728290988312
03.09.2015,1572,0.0005354509760910239
11.08.2015,1570,0.0005347697407524858
06.08.2015,1563,0.000532385417067602
02.02.2015,1561,0.0005317041817290639
30.07.2015,1556,0.0005300010933827183
14.04.2015,1556,0.0005300010933827183
18.03.2015,1555,0.0005296604757134493
09.08.2015,1555,0.0005296604757134493
23.04.2015,1547,0.0005269355343592965
22.04.2015,1545,0.0005262542990207582
21.05.2015,1542,0.000525232446012951
03.02.2015,1540,0.0005245512106744128
28.07.2015,1532,0.00052182626932026
26.07.2015,1530,0.0005211450339817218
22.09.2015,1530,0.0005211450339817218
12.08.2015,1528,0.0005204637986431836
09.09.2015,1526,0.0005197825633046453
08.04.2015,1523,0.0005187607102968381
30.03.2015,1520,0.0005177388572890308
01.04.2015,1515,0.0005160357689426853
03.06.2015,1514,0.0005156951512734161
18.05.2015,1513,0.0005153545336041471
27.07.2015,1512,0.000515013915934878
02.04.2015,1512,0.000515013915934878
13.05.2014,1507,0.0005133108275885325
08.06.2015,1492,0.000508201562549496
08.09.2015,1488,0.0005068390918724196
29.04.2015,1487,0.0005064984742031505
25.05.2015,1485,0.0005058172388646123
04.08.2015,1478,0.0005034329151797286
17.03.2015,1478,0.0005034329151797286
03.08.2015,1474,0.0005020704445026522
20.10.2015,1464,0.0004986642678099613
07.10.2015,1459,0.0004969611794636157
22.06.2015,1453,0.0004949174734480012
07.05.2015,1446,0.0004925331497631175
05.08.2015,1439,0.0004901488260782337
31.03.2015,1433,0.00048810512006261915
09.04.2015,1431,0.00048742388472408095
17.09.2015,1429,0.00048674264938554276
21.04.2015,1428,0.00048640203171627363
06.05.2015,1419,0.0004833364726928518
16.09.2015,1419,0.0004833364726928518
09.05.2015,1416,0.00048231461968504445
24.09.2015,1415,0.0004819740020157754
07.09.2015,1411,0.000480611531338699
29.10.2015,1405,0.0004785678253230844
02.09.2015,1401,0.000477205354646008
29.09.2015,1393,0.00047448041329185516
13.10.2015,1389,0.00047311794261477877
15.10.2015,1374,0.0004680086775757423
14.10.2015,1372,0.0004673274422372041
13.04.2015,1362,0.0004639212655445131
27.10.2015,1361,0.000463580647875244
23.09.2015,1356,0.0004618775595288985
21.10.2015,1335,0.0004547245884742474
16.03.2015,1334,0.00045438397080497833
22.10.2015,1332,0.00045370273546644014
08.10.2015,1328,0.00045234026478936374
14.09.2015,1304,0.00044416544072690533
21.09.2015,1297,0.00044178111704202167
27.04.2015,1278,0.00043530938132590877
30.09.2015,1252,0.0004264533219249122
15.09.2015,1243,0.0004233877629014903
28.10.2015,1238,0.0004216846745551448
26.10.2015,1224,0.0004169160271853774
28.09.2015,1223,0.00041657540951610834
05.05.2015,1222,0.0004162347918468392
12.10.2015,1211,0.00041248799748487916
19.10.2015,1201,0.0004090818207921881
05.10.2015,1176,0.00040056637906046063
14.05.2015,1174,0.00039988514372192244
28.04.2015,1154,0.00039307279033654047
06.10.2015,1152,0.00039239155499800227
13.05.2015,1128,0.0003842167309355439
12.05.2015,1123,0.0003825136425891984
