item_id,Count,Percentage
19412,116,3.951164963521551e-05
2073,116,3.951164963521551e-05
20644,116,3.951164963521551e-05
13725,116,3.951164963521551e-05
14795,116,3.951164963521551e-05
19845,116,3.951164963521551e-05
11746,116,3.951164963521551e-05
13396,116,3.951164963521551e-05
13786,116,3.951164963521551e-05
3458,116,3.951164963521551e-05
17841,116,3.951164963521551e-05
4843,116,3.951164963521551e-05
12444,116,3.951164963521551e-05
17467,116,3.951164963521551e-05
5840,116,3.951164963521551e-05
11948,116,3.951164963521551e-05
10099,116,3.951164963521551e-05
15469,116,3.951164963521551e-05
961,116,3.951164963521551e-05
11464,116,3.951164963521551e-05
17066,116,3.951164963521551e-05
19119,116,3.951164963521551e-05
20667,116,3.951164963521551e-05
7272,116,3.951164963521551e-05
16452,116,3.951164963521551e-05
13240,115,3.9171031965946405e-05
6931,115,3.9171031965946405e-05
9570,115,3.9171031965946405e-05
19473,115,3.9171031965946405e-05
14861,115,3.9171031965946405e-05
10149,115,3.9171031965946405e-05
7232,115,3.9171031965946405e-05
18970,115,3.9171031965946405e-05
17887,115,3.9171031965946405e-05
10191,115,3.9171031965946405e-05
17135,115,3.9171031965946405e-05
2631,115,3.9171031965946405e-05
19463,115,3.9171031965946405e-05
20252,115,3.9171031965946405e-05
11372,115,3.9171031965946405e-05
14024,115,3.9171031965946405e-05
16750,115,3.9171031965946405e-05
13703,115,3.9171031965946405e-05
15484,115,3.9171031965946405e-05
17795,115,3.9171031965946405e-05
8292,115,3.9171031965946405e-05
12447,115,3.9171031965946405e-05
13706,115,3.9171031965946405e-05
11141,115,3.9171031965946405e-05
9452,115,3.9171031965946405e-05
16525,115,3.9171031965946405e-05
14749,115,3.9171031965946405e-05
12665,115,3.9171031965946405e-05
19662,114,3.8830414296677306e-05
6232,114,3.8830414296677306e-05
12165,114,3.8830414296677306e-05
3736,114,3.8830414296677306e-05
1688,114,3.8830414296677306e-05
4812,114,3.8830414296677306e-05
7452,114,3.8830414296677306e-05
15074,114,3.8830414296677306e-05
2867,114,3.8830414296677306e-05
109,114,3.8830414296677306e-05
8318,114,3.8830414296677306e-05
21426,114,3.8830414296677306e-05
18900,114,3.8830414296677306e-05
8981,114,3.8830414296677306e-05
19226,114,3.8830414296677306e-05
6553,114,3.8830414296677306e-05
14038,114,3.8830414296677306e-05
12462,114,3.8830414296677306e-05
19667,114,3.8830414296677306e-05
19830,114,3.8830414296677306e-05
17641,114,3.8830414296677306e-05
18153,114,3.8830414296677306e-05
3277,114,3.8830414296677306e-05
19163,114,3.8830414296677306e-05
790,114,3.8830414296677306e-05
4608,114,3.8830414296677306e-05
14865,114,3.8830414296677306e-05
20363,114,3.8830414296677306e-05
3877,113,3.848979662740821e-05
8299,113,3.848979662740821e-05
10964,113,3.848979662740821e-05
18607,113,3.848979662740821e-05
17146,113,3.848979662740821e-05
4891,113,3.848979662740821e-05
4471,113,3.848979662740821e-05
18885,113,3.848979662740821e-05
9552,113,3.848979662740821e-05
11869,113,3.848979662740821e-05
11072,113,3.848979662740821e-05
11126,113,3.848979662740821e-05
17067,113,3.848979662740821e-05
18821,113,3.848979662740821e-05
2087,113,3.848979662740821e-05
9480,113,3.848979662740821e-05
11947,113,3.848979662740821e-05
10006,113,3.848979662740821e-05
18430,113,3.848979662740821e-05
17190,113,3.848979662740821e-05
5063,113,3.848979662740821e-05
10098,113,3.848979662740821e-05
15814,113,3.848979662740821e-05
20019,113,3.848979662740821e-05
13870,113,3.848979662740821e-05
16035,113,3.848979662740821e-05
2865,113,3.848979662740821e-05
7932,113,3.848979662740821e-05
9327,113,3.848979662740821e-05
21405,113,3.848979662740821e-05
14595,113,3.848979662740821e-05
16907,113,3.848979662740821e-05
19901,112,3.814917895813911e-05
85,112,3.814917895813911e-05
17243,112,3.814917895813911e-05
16077,112,3.814917895813911e-05
12167,112,3.814917895813911e-05
1033,112,3.814917895813911e-05
7920,112,3.814917895813911e-05
15635,112,3.814917895813911e-05
3945,112,3.814917895813911e-05
6544,112,3.814917895813911e-05
3972,112,3.814917895813911e-05
21688,112,3.814917895813911e-05
18604,112,3.814917895813911e-05
11341,112,3.814917895813911e-05
16851,112,3.814917895813911e-05
22144,112,3.814917895813911e-05
17582,112,3.814917895813911e-05
18626,112,3.814917895813911e-05
11647,112,3.814917895813911e-05
21602,112,3.814917895813911e-05
13381,112,3.814917895813911e-05
11992,112,3.814917895813911e-05
11321,112,3.814917895813911e-05
21598,112,3.814917895813911e-05
18078,112,3.814917895813911e-05
1782,112,3.814917895813911e-05
19455,112,3.814917895813911e-05
15670,112,3.814917895813911e-05
10421,112,3.814917895813911e-05
11271,112,3.814917895813911e-05
21733,112,3.814917895813911e-05
6582,112,3.814917895813911e-05
4389,112,3.814917895813911e-05
802,112,3.814917895813911e-05
7797,112,3.814917895813911e-05
21837,112,3.814917895813911e-05
18184,111,3.780856128887001e-05
11458,111,3.780856128887001e-05
4123,111,3.780856128887001e-05
11804,111,3.780856128887001e-05
13457,111,3.780856128887001e-05
13699,111,3.780856128887001e-05
7997,111,3.780856128887001e-05
11163,111,3.780856128887001e-05
10677,111,3.780856128887001e-05
7290,111,3.780856128887001e-05
6728,111,3.780856128887001e-05
17156,111,3.780856128887001e-05
7466,111,3.780856128887001e-05
14409,111,3.780856128887001e-05
16063,111,3.780856128887001e-05
18492,111,3.780856128887001e-05
17788,111,3.780856128887001e-05
4006,111,3.780856128887001e-05
19671,111,3.780856128887001e-05
14723,111,3.780856128887001e-05
11121,111,3.780856128887001e-05
20049,111,3.780856128887001e-05
15660,111,3.780856128887001e-05
8578,111,3.780856128887001e-05
6896,111,3.780856128887001e-05
16904,111,3.780856128887001e-05
8297,111,3.780856128887001e-05
7924,111,3.780856128887001e-05
6565,111,3.780856128887001e-05
18562,111,3.780856128887001e-05
3558,111,3.780856128887001e-05
9585,111,3.780856128887001e-05
11526,111,3.780856128887001e-05
21647,110,3.746794361960091e-05
7486,110,3.746794361960091e-05
16679,110,3.746794361960091e-05
9045,110,3.746794361960091e-05
11603,110,3.746794361960091e-05
5790,110,3.746794361960091e-05
18948,110,3.746794361960091e-05
21870,110,3.746794361960091e-05
11218,110,3.746794361960091e-05
5508,110,3.746794361960091e-05
7885,110,3.746794361960091e-05
12827,110,3.746794361960091e-05
7892,110,3.746794361960091e-05
3440,110,3.746794361960091e-05
16192,110,3.746794361960091e-05
7963,110,3.746794361960091e-05
1119,110,3.746794361960091e-05
14343,110,3.746794361960091e-05
8193,110,3.746794361960091e-05
20733,110,3.746794361960091e-05
8730,110,3.746794361960091e-05
18741,110,3.746794361960091e-05
6338,110,3.746794361960091e-05
2912,110,3.746794361960091e-05
16437,110,3.746794361960091e-05
11785,109,3.7127325950331815e-05
17976,109,3.7127325950331815e-05
19088,109,3.7127325950331815e-05
42,109,3.7127325950331815e-05
12500,109,3.7127325950331815e-05
20052,109,3.7127325950331815e-05
20395,109,3.7127325950331815e-05
8233,109,3.7127325950331815e-05
15103,109,3.7127325950331815e-05
18748,109,3.7127325950331815e-05
18740,109,3.7127325950331815e-05
17973,109,3.7127325950331815e-05
9449,109,3.7127325950331815e-05
6236,109,3.7127325950331815e-05
8282,109,3.7127325950331815e-05
21566,109,3.7127325950331815e-05
7287,109,3.7127325950331815e-05
19653,109,3.7127325950331815e-05
18404,109,3.7127325950331815e-05
12047,109,3.7127325950331815e-05
12110,109,3.7127325950331815e-05
11744,109,3.7127325950331815e-05
16998,109,3.7127325950331815e-05
11461,109,3.7127325950331815e-05
18574,109,3.7127325950331815e-05
15974,109,3.7127325950331815e-05
5662,109,3.7127325950331815e-05
5684,109,3.7127325950331815e-05
8102,109,3.7127325950331815e-05
16019,109,3.7127325950331815e-05
2883,109,3.7127325950331815e-05
14913,109,3.7127325950331815e-05
10550,109,3.7127325950331815e-05
2688,109,3.7127325950331815e-05
7050,109,3.7127325950331815e-05
12710,108,3.6786708281062716e-05
11286,108,3.6786708281062716e-05
11133,108,3.6786708281062716e-05
13606,108,3.6786708281062716e-05
1956,108,3.6786708281062716e-05
3384,108,3.6786708281062716e-05
6970,108,3.6786708281062716e-05
9928,108,3.6786708281062716e-05
18288,108,3.6786708281062716e-05
12211,108,3.6786708281062716e-05
11172,108,3.6786708281062716e-05
8807,108,3.6786708281062716e-05
10800,108,3.6786708281062716e-05
21363,108,3.6786708281062716e-05
10526,108,3.6786708281062716e-05
6143,108,3.6786708281062716e-05
4068,108,3.6786708281062716e-05
3151,108,3.6786708281062716e-05
14802,108,3.6786708281062716e-05
16425,108,3.6786708281062716e-05
18352,108,3.6786708281062716e-05
7789,108,3.6786708281062716e-05
19714,108,3.6786708281062716e-05
19121,108,3.6786708281062716e-05
17711,108,3.6786708281062716e-05
20306,108,3.6786708281062716e-05
14872,108,3.6786708281062716e-05
17473,108,3.6786708281062716e-05
12376,108,3.6786708281062716e-05
12618,108,3.6786708281062716e-05
8241,108,3.6786708281062716e-05
16921,108,3.6786708281062716e-05
22024,108,3.6786708281062716e-05
19628,108,3.6786708281062716e-05
12358,108,3.6786708281062716e-05
10116,108,3.6786708281062716e-05
2812,107,3.644609061179361e-05
5623,107,3.644609061179361e-05
3339,107,3.644609061179361e-05
2432,107,3.644609061179361e-05
22048,107,3.644609061179361e-05
14260,107,3.644609061179361e-05
16030,107,3.644609061179361e-05
6666,107,3.644609061179361e-05
8537,107,3.644609061179361e-05
16114,107,3.644609061179361e-05
3489,107,3.644609061179361e-05
19350,107,3.644609061179361e-05
8682,107,3.644609061179361e-05
10194,107,3.644609061179361e-05
17819,107,3.644609061179361e-05
19698,107,3.644609061179361e-05
16186,107,3.644609061179361e-05
14731,107,3.644609061179361e-05
4864,107,3.644609061179361e-05
10897,107,3.644609061179361e-05
6676,107,3.644609061179361e-05
7877,107,3.644609061179361e-05
10580,107,3.644609061179361e-05
18126,107,3.644609061179361e-05
8721,107,3.644609061179361e-05
8457,107,3.644609061179361e-05
13853,107,3.644609061179361e-05
14721,107,3.644609061179361e-05
20195,107,3.644609061179361e-05
11856,107,3.644609061179361e-05
6485,107,3.644609061179361e-05
8605,107,3.644609061179361e-05
13605,107,3.644609061179361e-05
16251,107,3.644609061179361e-05
257,107,3.644609061179361e-05
8390,107,3.644609061179361e-05
9509,107,3.644609061179361e-05
14361,107,3.644609061179361e-05
3508,106,3.610547294252451e-05
12027,106,3.610547294252451e-05
5147,106,3.610547294252451e-05
10555,106,3.610547294252451e-05
10358,106,3.610547294252451e-05
19843,106,3.610547294252451e-05
1547,106,3.610547294252451e-05
11253,106,3.610547294252451e-05
21421,106,3.610547294252451e-05
9155,106,3.610547294252451e-05
6435,106,3.610547294252451e-05
5052,106,3.610547294252451e-05
9876,106,3.610547294252451e-05
14541,106,3.610547294252451e-05
14472,106,3.610547294252451e-05
10472,106,3.610547294252451e-05
11073,106,3.610547294252451e-05
16487,106,3.610547294252451e-05
12932,106,3.610547294252451e-05
5447,106,3.610547294252451e-05
1750,106,3.610547294252451e-05
6057,106,3.610547294252451e-05
2858,106,3.610547294252451e-05
18831,106,3.610547294252451e-05
8621,106,3.610547294252451e-05
18377,106,3.610547294252451e-05
7672,106,3.610547294252451e-05
14858,106,3.610547294252451e-05
15462,106,3.610547294252451e-05
8140,106,3.610547294252451e-05
14724,106,3.610547294252451e-05
6812,106,3.610547294252451e-05
11767,106,3.610547294252451e-05
3056,106,3.610547294252451e-05
2358,106,3.610547294252451e-05
8329,106,3.610547294252451e-05
7314,106,3.610547294252451e-05
2108,105,3.5764855273255415e-05
20145,105,3.5764855273255415e-05
8465,105,3.5764855273255415e-05
21712,105,3.5764855273255415e-05
17102,105,3.5764855273255415e-05
10726,105,3.5764855273255415e-05
12078,105,3.5764855273255415e-05
12925,105,3.5764855273255415e-05
16891,105,3.5764855273255415e-05
14274,105,3.5764855273255415e-05
19690,105,3.5764855273255415e-05
14756,105,3.5764855273255415e-05
14138,105,3.5764855273255415e-05
21843,105,3.5764855273255415e-05
14722,105,3.5764855273255415e-05
8450,105,3.5764855273255415e-05
15868,105,3.5764855273255415e-05
8044,105,3.5764855273255415e-05
16158,105,3.5764855273255415e-05
17248,105,3.5764855273255415e-05
5416,105,3.5764855273255415e-05
3850,105,3.5764855273255415e-05
1453,105,3.5764855273255415e-05
4135,105,3.5764855273255415e-05
18862,105,3.5764855273255415e-05
16538,105,3.5764855273255415e-05
15530,105,3.5764855273255415e-05
12632,105,3.5764855273255415e-05
9172,105,3.5764855273255415e-05
17573,105,3.5764855273255415e-05
21735,105,3.5764855273255415e-05
7366,105,3.5764855273255415e-05
10837,105,3.5764855273255415e-05
14407,105,3.5764855273255415e-05
9533,105,3.5764855273255415e-05
11568,105,3.5764855273255415e-05
18988,105,3.5764855273255415e-05
15788,104,3.5424237603986316e-05
18035,104,3.5424237603986316e-05
12022,104,3.5424237603986316e-05
12623,104,3.5424237603986316e-05
20167,104,3.5424237603986316e-05
8395,104,3.5424237603986316e-05
7267,104,3.5424237603986316e-05
9923,104,3.5424237603986316e-05
19848,104,3.5424237603986316e-05
21332,104,3.5424237603986316e-05
21636,104,3.5424237603986316e-05
3964,104,3.5424237603986316e-05
13278,104,3.5424237603986316e-05
20154,104,3.5424237603986316e-05
18851,104,3.5424237603986316e-05
14691,104,3.5424237603986316e-05
10735,104,3.5424237603986316e-05
8316,104,3.5424237603986316e-05
1063,104,3.5424237603986316e-05
7029,104,3.5424237603986316e-05
11488,104,3.5424237603986316e-05
17392,104,3.5424237603986316e-05
18603,104,3.5424237603986316e-05
4041,104,3.5424237603986316e-05
7306,104,3.5424237603986316e-05
6426,104,3.5424237603986316e-05
7704,104,3.5424237603986316e-05
11735,104,3.5424237603986316e-05
19315,104,3.5424237603986316e-05
11859,104,3.5424237603986316e-05
19189,104,3.5424237603986316e-05
8461,104,3.5424237603986316e-05
17301,104,3.5424237603986316e-05
7369,103,3.508361993471722e-05
15661,103,3.508361993471722e-05
2498,103,3.508361993471722e-05
19587,103,3.508361993471722e-05
16944,103,3.508361993471722e-05
22105,103,3.508361993471722e-05
6902,103,3.508361993471722e-05
20802,103,3.508361993471722e-05
9785,103,3.508361993471722e-05
1687,103,3.508361993471722e-05
11580,103,3.508361993471722e-05
19614,103,3.508361993471722e-05
8091,103,3.508361993471722e-05
8192,103,3.508361993471722e-05
17211,103,3.508361993471722e-05
3741,103,3.508361993471722e-05
6536,103,3.508361993471722e-05
18381,103,3.508361993471722e-05
6535,103,3.508361993471722e-05
688,103,3.508361993471722e-05
14601,103,3.508361993471722e-05
11136,103,3.508361993471722e-05
8459,103,3.508361993471722e-05
5291,103,3.508361993471722e-05
44,103,3.508361993471722e-05
10494,103,3.508361993471722e-05
10101,103,3.508361993471722e-05
11958,103,3.508361993471722e-05
2669,103,3.508361993471722e-05
5809,103,3.508361993471722e-05
2871,103,3.508361993471722e-05
15099,103,3.508361993471722e-05
10731,103,3.508361993471722e-05
13300,103,3.508361993471722e-05
16604,103,3.508361993471722e-05
4601,103,3.508361993471722e-05
11709,103,3.508361993471722e-05
10734,103,3.508361993471722e-05
11021,102,3.474300226544812e-05
16639,102,3.474300226544812e-05
16134,102,3.474300226544812e-05
14392,102,3.474300226544812e-05
14937,102,3.474300226544812e-05
6564,102,3.474300226544812e-05
11809,102,3.474300226544812e-05
14104,102,3.474300226544812e-05
10862,102,3.474300226544812e-05
8249,102,3.474300226544812e-05
4537,102,3.474300226544812e-05
16211,102,3.474300226544812e-05
9238,102,3.474300226544812e-05
8300,102,3.474300226544812e-05
964,102,3.474300226544812e-05
70,102,3.474300226544812e-05
7411,102,3.474300226544812e-05
15973,102,3.474300226544812e-05
8378,102,3.474300226544812e-05
13157,102,3.474300226544812e-05
3927,102,3.474300226544812e-05
6056,102,3.474300226544812e-05
18715,102,3.474300226544812e-05
2198,102,3.474300226544812e-05
14936,102,3.474300226544812e-05
10730,102,3.474300226544812e-05
19557,102,3.474300226544812e-05
18589,102,3.474300226544812e-05
19020,102,3.474300226544812e-05
5836,102,3.474300226544812e-05
11523,102,3.474300226544812e-05
15502,102,3.474300226544812e-05
7939,102,3.474300226544812e-05
15745,102,3.474300226544812e-05
18181,102,3.474300226544812e-05
16716,102,3.474300226544812e-05
16350,102,3.474300226544812e-05
15823,102,3.474300226544812e-05
12024,102,3.474300226544812e-05
1061,101,3.440238459617902e-05
13339,101,3.440238459617902e-05
5190,101,3.440238459617902e-05
4982,101,3.440238459617902e-05
15120,101,3.440238459617902e-05
10841,101,3.440238459617902e-05
2137,101,3.440238459617902e-05
15295,101,3.440238459617902e-05
7156,101,3.440238459617902e-05
7273,101,3.440238459617902e-05
18840,101,3.440238459617902e-05
18796,101,3.440238459617902e-05
15495,101,3.440238459617902e-05
21614,101,3.440238459617902e-05
12719,101,3.440238459617902e-05
6722,101,3.440238459617902e-05
5999,101,3.440238459617902e-05
9486,101,3.440238459617902e-05
12662,101,3.440238459617902e-05
12357,101,3.440238459617902e-05
17461,101,3.440238459617902e-05
17899,101,3.440238459617902e-05
20265,101,3.440238459617902e-05
17306,101,3.440238459617902e-05
18277,101,3.440238459617902e-05
22051,101,3.440238459617902e-05
7710,101,3.440238459617902e-05
6890,101,3.440238459617902e-05
8278,101,3.440238459617902e-05
8542,101,3.440238459617902e-05
4430,101,3.440238459617902e-05
11855,101,3.440238459617902e-05
7065,101,3.440238459617902e-05
11255,101,3.440238459617902e-05
9406,101,3.440238459617902e-05
2282,101,3.440238459617902e-05
12614,101,3.440238459617902e-05
7341,101,3.440238459617902e-05
13947,101,3.440238459617902e-05
10763,101,3.440238459617902e-05
2575,101,3.440238459617902e-05
21628,101,3.440238459617902e-05
9256,101,3.440238459617902e-05
12815,101,3.440238459617902e-05
1545,101,3.440238459617902e-05
4476,101,3.440238459617902e-05
13176,101,3.440238459617902e-05
6818,101,3.440238459617902e-05
4589,101,3.440238459617902e-05
14594,101,3.440238459617902e-05
5839,101,3.440238459617902e-05
18006,101,3.440238459617902e-05
11095,100,3.406176692690992e-05
11155,100,3.406176692690992e-05
12810,100,3.406176692690992e-05
18318,100,3.406176692690992e-05
7734,100,3.406176692690992e-05
6079,100,3.406176692690992e-05
8940,100,3.406176692690992e-05
9457,100,3.406176692690992e-05
6307,100,3.406176692690992e-05
18977,100,3.406176692690992e-05
11782,100,3.406176692690992e-05
5301,100,3.406176692690992e-05
19011,100,3.406176692690992e-05
15325,100,3.406176692690992e-05
12876,100,3.406176692690992e-05
7881,100,3.406176692690992e-05
8988,100,3.406176692690992e-05
9277,100,3.406176692690992e-05
19601,100,3.406176692690992e-05
9070,100,3.406176692690992e-05
6357,100,3.406176692690992e-05
13970,100,3.406176692690992e-05
16728,100,3.406176692690992e-05
15098,100,3.406176692690992e-05
17408,100,3.406176692690992e-05
14716,100,3.406176692690992e-05
3599,100,3.406176692690992e-05
17259,100,3.406176692690992e-05
21645,100,3.406176692690992e-05
9071,100,3.406176692690992e-05
11621,100,3.406176692690992e-05
14809,100,3.406176692690992e-05
18230,100,3.406176692690992e-05
16868,99,3.372114925764082e-05
10349,99,3.372114925764082e-05
11795,99,3.372114925764082e-05
8751,99,3.372114925764082e-05
1304,99,3.372114925764082e-05
20312,99,3.372114925764082e-05
13217,99,3.372114925764082e-05
12962,99,3.372114925764082e-05
10733,99,3.372114925764082e-05
4124,99,3.372114925764082e-05
17995,99,3.372114925764082e-05
14713,99,3.372114925764082e-05
14441,99,3.372114925764082e-05
14706,99,3.372114925764082e-05
10270,99,3.372114925764082e-05
8411,99,3.372114925764082e-05
13577,99,3.372114925764082e-05
4348,99,3.372114925764082e-05
15192,99,3.372114925764082e-05
11059,99,3.372114925764082e-05
8256,99,3.372114925764082e-05
19863,99,3.372114925764082e-05
15232,99,3.372114925764082e-05
9016,99,3.372114925764082e-05
20199,99,3.372114925764082e-05
7801,99,3.372114925764082e-05
9410,99,3.372114925764082e-05
17774,99,3.372114925764082e-05
16861,99,3.372114925764082e-05
3330,99,3.372114925764082e-05
10084,99,3.372114925764082e-05
21590,99,3.372114925764082e-05
14088,99,3.372114925764082e-05
15131,99,3.372114925764082e-05
8854,99,3.372114925764082e-05
20048,99,3.372114925764082e-05
16905,99,3.372114925764082e-05
19668,99,3.372114925764082e-05
18069,98,3.338053158837172e-05
12739,98,3.338053158837172e-05
9980,98,3.338053158837172e-05
10355,98,3.338053158837172e-05
1620,98,3.338053158837172e-05
18586,98,3.338053158837172e-05
1815,98,3.338053158837172e-05
385,98,3.338053158837172e-05
8873,98,3.338053158837172e-05
15203,98,3.338053158837172e-05
14152,98,3.338053158837172e-05
8344,98,3.338053158837172e-05
18881,98,3.338053158837172e-05
7875,98,3.338053158837172e-05
18357,98,3.338053158837172e-05
15799,98,3.338053158837172e-05
8937,98,3.338053158837172e-05
14956,98,3.338053158837172e-05
4510,98,3.338053158837172e-05
493,98,3.338053158837172e-05
17849,98,3.338053158837172e-05
12451,98,3.338053158837172e-05
13677,98,3.338053158837172e-05
18842,98,3.338053158837172e-05
10302,98,3.338053158837172e-05
6298,98,3.338053158837172e-05
9066,98,3.338053158837172e-05
11077,98,3.338053158837172e-05
17237,98,3.338053158837172e-05
16470,98,3.338053158837172e-05
11961,98,3.338053158837172e-05
10906,98,3.338053158837172e-05
12073,97,3.303991391910262e-05
10127,97,3.303991391910262e-05
18275,97,3.303991391910262e-05
1020,97,3.303991391910262e-05
16405,97,3.303991391910262e-05
9482,97,3.303991391910262e-05
8771,97,3.303991391910262e-05
4920,97,3.303991391910262e-05
1763,97,3.303991391910262e-05
7326,97,3.303991391910262e-05
17185,97,3.303991391910262e-05
11092,97,3.303991391910262e-05
2123,97,3.303991391910262e-05
19646,97,3.303991391910262e-05
15049,97,3.303991391910262e-05
14340,97,3.303991391910262e-05
8879,97,3.303991391910262e-05
17967,97,3.303991391910262e-05
9837,97,3.303991391910262e-05
17459,97,3.303991391910262e-05
20146,97,3.303991391910262e-05
8577,97,3.303991391910262e-05
3866,97,3.303991391910262e-05
11661,97,3.303991391910262e-05
21716,97,3.303991391910262e-05
20201,97,3.303991391910262e-05
11256,97,3.303991391910262e-05
11750,97,3.303991391910262e-05
8789,97,3.303991391910262e-05
3216,97,3.303991391910262e-05
17141,97,3.303991391910262e-05
16630,97,3.303991391910262e-05
3379,97,3.303991391910262e-05
10750,97,3.303991391910262e-05
14505,97,3.303991391910262e-05
12438,97,3.303991391910262e-05
14419,97,3.303991391910262e-05
8288,97,3.303991391910262e-05
99,97,3.303991391910262e-05
16897,97,3.303991391910262e-05
1024,97,3.303991391910262e-05
5432,97,3.303991391910262e-05
11034,97,3.303991391910262e-05
21809,97,3.303991391910262e-05
19247,97,3.303991391910262e-05
14665,97,3.303991391910262e-05
20554,97,3.303991391910262e-05
6378,97,3.303991391910262e-05
19766,97,3.303991391910262e-05
9819,97,3.303991391910262e-05
17140,97,3.303991391910262e-05
14644,97,3.303991391910262e-05
5197,97,3.303991391910262e-05
13520,97,3.303991391910262e-05
19591,97,3.303991391910262e-05
16860,97,3.303991391910262e-05
8986,96,3.269929624983352e-05
15584,96,3.269929624983352e-05
12715,96,3.269929624983352e-05
7821,96,3.269929624983352e-05
12881,96,3.269929624983352e-05
13332,96,3.269929624983352e-05
19241,96,3.269929624983352e-05
19647,96,3.269929624983352e-05
3032,96,3.269929624983352e-05
6567,96,3.269929624983352e-05
8919,96,3.269929624983352e-05
13739,96,3.269929624983352e-05
6430,96,3.269929624983352e-05
20151,96,3.269929624983352e-05
14145,96,3.269929624983352e-05
7338,96,3.269929624983352e-05
10004,96,3.269929624983352e-05
228,96,3.269929624983352e-05
17489,96,3.269929624983352e-05
11513,96,3.269929624983352e-05
9813,96,3.269929624983352e-05
18413,96,3.269929624983352e-05
21454,96,3.269929624983352e-05
8808,96,3.269929624983352e-05
12597,96,3.269929624983352e-05
13467,96,3.269929624983352e-05
8345,96,3.269929624983352e-05
11806,96,3.269929624983352e-05
18271,96,3.269929624983352e-05
6301,96,3.269929624983352e-05
7321,96,3.269929624983352e-05
4484,96,3.269929624983352e-05
13340,96,3.269929624983352e-05
16576,96,3.269929624983352e-05
1499,96,3.269929624983352e-05
19131,96,3.269929624983352e-05
12874,96,3.269929624983352e-05
11780,96,3.269929624983352e-05
8041,96,3.269929624983352e-05
21896,96,3.269929624983352e-05
16018,96,3.269929624983352e-05
17321,96,3.269929624983352e-05
16149,96,3.269929624983352e-05
12241,96,3.269929624983352e-05
2641,96,3.269929624983352e-05
21543,96,3.269929624983352e-05
20418,96,3.269929624983352e-05
15246,95,3.2358678580564424e-05
14667,95,3.2358678580564424e-05
6631,95,3.2358678580564424e-05
11493,95,3.2358678580564424e-05
498,95,3.2358678580564424e-05
16873,95,3.2358678580564424e-05
7487,95,3.2358678580564424e-05
18254,95,3.2358678580564424e-05
12015,95,3.2358678580564424e-05
18690,95,3.2358678580564424e-05
13302,95,3.2358678580564424e-05
14359,95,3.2358678580564424e-05
13406,95,3.2358678580564424e-05
11989,95,3.2358678580564424e-05
20515,95,3.2358678580564424e-05
17262,95,3.2358678580564424e-05
7883,95,3.2358678580564424e-05
18969,95,3.2358678580564424e-05
13612,95,3.2358678580564424e-05
8665,95,3.2358678580564424e-05
19812,95,3.2358678580564424e-05
19532,95,3.2358678580564424e-05
21589,95,3.2358678580564424e-05
10002,95,3.2358678580564424e-05
8960,95,3.2358678580564424e-05
17389,95,3.2358678580564424e-05
4169,95,3.2358678580564424e-05
19827,95,3.2358678580564424e-05
14735,95,3.2358678580564424e-05
15093,95,3.2358678580564424e-05
4293,95,3.2358678580564424e-05
13726,95,3.2358678580564424e-05
18228,95,3.2358678580564424e-05
9763,95,3.2358678580564424e-05
17860,94,3.2018060911295326e-05
14661,94,3.2018060911295326e-05
5554,94,3.2018060911295326e-05
15808,94,3.2018060911295326e-05
9572,94,3.2018060911295326e-05
9563,94,3.2018060911295326e-05
3917,94,3.2018060911295326e-05
15199,94,3.2018060911295326e-05
64,94,3.2018060911295326e-05
2668,94,3.2018060911295326e-05
11627,94,3.2018060911295326e-05
13054,94,3.2018060911295326e-05
481,94,3.2018060911295326e-05
5283,94,3.2018060911295326e-05
4287,94,3.2018060911295326e-05
15400,94,3.2018060911295326e-05
1657,94,3.2018060911295326e-05
15880,94,3.2018060911295326e-05
3880,94,3.2018060911295326e-05
20256,94,3.2018060911295326e-05
2884,94,3.2018060911295326e-05
21966,94,3.2018060911295326e-05
11235,94,3.2018060911295326e-05
9343,94,3.2018060911295326e-05
9363,94,3.2018060911295326e-05
11718,94,3.2018060911295326e-05
8303,94,3.2018060911295326e-05
19725,94,3.2018060911295326e-05
18300,94,3.2018060911295326e-05
13623,94,3.2018060911295326e-05
2675,94,3.2018060911295326e-05
11046,94,3.2018060911295326e-05
17427,94,3.2018060911295326e-05
13879,94,3.2018060911295326e-05
8795,94,3.2018060911295326e-05
15970,94,3.2018060911295326e-05
14048,94,3.2018060911295326e-05
19948,94,3.2018060911295326e-05
10591,94,3.2018060911295326e-05
19008,94,3.2018060911295326e-05
10825,94,3.2018060911295326e-05
55,94,3.2018060911295326e-05
20672,94,3.2018060911295326e-05
6695,94,3.2018060911295326e-05
14911,94,3.2018060911295326e-05
18154,94,3.2018060911295326e-05
5473,94,3.2018060911295326e-05
15439,94,3.2018060911295326e-05
40,94,3.2018060911295326e-05
2882,93,3.167744324202623e-05
16591,93,3.167744324202623e-05
2236,93,3.167744324202623e-05
18656,93,3.167744324202623e-05
17963,93,3.167744324202623e-05
19138,93,3.167744324202623e-05
7345,93,3.167744324202623e-05
10395,93,3.167744324202623e-05
1217,93,3.167744324202623e-05
6540,93,3.167744324202623e-05
9526,93,3.167744324202623e-05
13814,93,3.167744324202623e-05
5590,93,3.167744324202623e-05
4584,93,3.167744324202623e-05
1450,93,3.167744324202623e-05
15732,93,3.167744324202623e-05
7726,93,3.167744324202623e-05
